"","X","n_obs","m","C_obs","N_scr","N_scr_se","sigma_scr","sigma_scr_se","lambda0_scr","scr_ran","runtime_scr","N","N_se","sigma","sigma_se","lambda0","beta","r","runtime","ess_N","ess_sigma","N_better","sigma_better","N_true","beta_true","sigma_true","freq"
"307",7,134,36,24,46.6031678616963,4.38806082301309,0.133695774245928,0.00989877296547392,0.104407455573532,1,0.221591218312581,50.2012,5.45312875377816,0.142347704288369,0.0132452281016043,0.0711789948059655,13.9755320488797,0.141932829783091,17.1982376933098,1059.91577814041,338.739164808098,1,1,50,0.4,0.18,270
"308",8,171,34,25,37.3015056517662,2.32013598017294,0.177918087607563,0.0131141314419481,0.101996168583769,1,0.274848961830139,37.854,2.483697143494,0.194139696435555,0.0179949235260317,0.0785198195446185,10.250228223714,0.254211288999604,17.8765367269516,997.370098959794,320.277866075106,1,0,50,0.599999999999999,0.18,270
"309",9,162,40,25,46.3211998692107,3.34494725255329,0.169455821626913,0.0129984585093044,0.0850817971224693,1,0.219383064905802,46.3696,3.22619887540639,0.190075082372484,0.0191621043260074,0.0659640816353826,4.56225719690844,0.302922370500212,19.364968085289,916.466211086632,291.809219082998,1,1,50,0.8,0.18,270
"310",10,127,39,25,50.4641135237968,5.04258677055931,0.166836299387475,0.0170763007354752,0.0558833034867128,1,0.167090443770091,49.4484,4.63188073763424,0.192361609402804,0.0244407776408327,0.0456922582417891,2.10220798666583,0.489459826130814,17.1721591353416,1126.10218824821,245.587303595296,0,1,50,1,0.18,270
"311",1,72,15,16,26.7297323282653,4.94065882222823,0.0649661708618033,0.00511116130911824,0.382668393365767,1,0.0832255641619364,35.186,11.2662937894545,0.087803564180968,0.015515453584376,0.0859966157029726,10.8536288054658,0.0910123662743527,7.70985159079234,195.311604595217,212.389193914769,1,1,50,0.2,0.12,135
"312",2,69,25,19,49.8400341059667,7.82119396335422,0.0661998254801265,0.00591081341789679,0.213350794492743,1,0.104512127240499,57.7208,10.9943984864672,0.0725325929569046,0.00924683353599736,0.12346614526098,19.3475028424745,0.154761300352755,11.3942916472753,701.378452642491,341.665385216245,0,1,50,0.4,0.12,135
"313",3,69,25,19,44.200838890498,6.82451461707084,0.0899006712212619,0.00885761529406213,0.121677832439621,1,0.0728447437286377,44.9056,7.40477014419457,0.104541956740305,0.0127577745926276,0.0848095909333338,17.0803792335004,0.180436154086695,9.44749546845754,915.90802420846,324.201783899283,1,1,50,0.599999999999999,0.12,135
"314",4,101,30,22,48.2409946667166,6.16251316838446,0.101145787885218,0.0079366246490526,0.114468048432387,1,0.111172763506571,48.3216,6.52625545348155,0.115239768467352,0.0113918387642987,0.0835787650410784,7.73493478115593,0.242262967600177,11.6334786017736,995.710722060391,464.290742629528,1,1,50,0.8,0.12,135
"315",5,84,28,23,44.4142698765196,5.96160762882741,0.0998615120376757,0.00859309122431465,0.124853817451727,1,0.119317642847697,48.2556,6.95085565939612,0.098895547849633,0.00972913961803273,0.110104614302137,12.1817165638367,0.264003051171962,10.6653034806252,1121.84795378399,432.432157897069,1,0,50,1,0.12,135
"316",6,179,27,19,54.3996895051171,7.68263945813634,0.0438331075907785,0.00236999437518571,1.25484609283407,1,0.213792963822683,60.1436,9.20548072564144,0.0570870802332502,0.00561248576275084,0.254839199429731,31.4713707091344,0.0924466397125152,17.1576170086861,1072.41638728769,254.990328408901,0,1,50,0.2,0.12,270
"317",7,170,31,25,44.7899699375422,4.87324914746264,0.090201554934613,0.0048450330432763,0.269947359774792,1,0.174067238966624,54.1176,7.11415593910412,0.0965508864010857,0.0087071689584454,0.112808417147044,22.2814606623075,0.0881234624417575,16.9993953267733,1754.00054923651,311.775351325878,1,1,50,0.4,0.12,270
"318",8,158,34,25,49.303667398851,5.2358157118308,0.0942301661941199,0.00550547212742648,0.220961759661787,1,0.216195674737295,52.2908,6.30902186259844,0.10774946625253,0.00898615650613569,0.118660511215606,11.2796086452279,0.154815787405339,16.4189319292704,972.144295041496,380.437812962836,0,1,50,0.599999999999999,0.12,270
"319",9,161,37,25,51.7396060266286,5.08373541078954,0.102584427707213,0.00597399926203058,0.187090264176469,1,0.252875705560048,55.6308,5.93644573083643,0.109645019213985,0.00833592596543261,0.11947678282542,19.1854837408523,0.153453888576328,17.4179955482483,1558.19645923793,471.77891545821,0,1,50,0.8,0.12,270
"320",10,192,35,25,44.9512578914541,4.04518946423167,0.107034462387245,0.00601385212599837,0.240016742348664,1,0.251140054066976,48.8696,4.84961888825756,0.111750357931555,0.00790482252501223,0.148970075852421,36.1210051439596,0.104698906412376,18.2375405748685,1220.65653306175,445.940472751387,1,1,50,1,0.12,270
"321",1,77,23,20,39.3384305528705,5.9357060182405,0.0872852399092901,0.00742300431887963,0.149162369377058,1,0.0998595952987671,40.6888,7.43476057623447,0.124957668824102,0.018262723820521,0.0562009599443493,17.3776935390289,0.0873342928364396,10.279167397817,759.475393818153,297.22158918894,1,1,50,0.2,0.18,135
"322",2,103,30,25,40.5748277023129,4.93873464876887,0.146680652654403,0.0167908649153309,0.0677016822579389,1,0.160990083217621,41.1272,5.17108462573207,0.160009555618651,0.0203880629975143,0.0567860008589978,26.8392768172331,0.154005054481122,11.9314523696899,684.375635896255,311.708503506561,1,1,50,0.4,0.18,135
"323",3,60,26,22,41.2713708649377,6.33927828507898,0.130694279043996,0.0152218127685242,0.0574178860735291,1,0.0756760160128276,43.584,7.56504037889909,0.170405938409834,0.0846543273993364,0.0393758439701997,12.0525616774363,0.258676386107005,9.56038451989492,631.521769022214,19.4259632903435,1,1,50,0.599999999999999,0.18,135
"324",4,85,32,22,50.3606501440236,6.98868830399563,0.131599705522206,0.0152198134526993,0.0576902412106069,1,0.129049857457479,50.028,7.5896677939742,0.157517921772662,0.0336741706674147,0.0444222383715281,16.487051833887,0.221492196620795,11.9353413144747,282.359417564543,55.3148009373556,1,1,50,0.8,0.18,135
"325",5,86,39,24,66.7435935102999,9.27965400622826,0.135532011723037,0.0151474763021656,0.0436636101179355,1,0.149434594313304,67.8608,11.0612098572173,0.247762019371227,0.0800996315860176,0.0159180739908443,0.00571998955645441,0.785102961483927,13.9351713617643,125.696130158688,45.3553872462647,0,0,50,1,0.18,135
"326",6,164,34,24,52.2749635309214,5.78475565457524,0.0839927445766048,0.00478391962907719,0.268997272732684,1,0.176989320913951,55.922,7.04458419401647,0.0987110088583789,0.00806396481584737,0.125145967546008,26.9729316914816,0.0987965145564807,18.574897257487,1019.38614442006,362.769959156328,0,1,50,0.2,0.18,270
"327",7,149,36,24,51.8225118116816,5.38721832984879,0.102302656552183,0.00641141946292702,0.166541980810261,1,0.255156791210175,55.6708,6.47969304278926,0.108119517606246,0.00900502706072446,0.112604063080176,14.23529223518,0.169885868564137,18.0053626497587,1025.48667007463,444.888624357897,0,1,50,0.4,0.18,270
"328",8,168,39,25,49.3835494660319,4.23382301809163,0.136250327961264,0.00931381012966906,0.107993641929913,1,0.247097424666087,50.7688,4.69128445310322,0.146787889359013,0.0115233908885338,0.0824603519032262,29.7592015427156,0.132029649419877,19.3317614118258,1433.7691472778,395.089152298667,0,1,50,0.599999999999999,0.18,270
"329",9,129,31,25,37.3600993475973,3.32085701122066,0.146757468368392,0.0115021374865043,0.107215635716671,1,0.220069106419881,35.0856,2.52998675356004,0.194780939841896,0.0216809046813006,0.0706069413793827,2.55785493098638,0.342472717893288,13.4296495954196,1768.14767139535,324.073547127984,0,1,50,0.8,0.18,270
"330",10,163,40,25,47.3613613086188,3.68011902501265,0.156632548616812,0.0119786788218557,0.0958058720530087,1,0.2260857741038,47.1272,3.62649703602539,0.17302565514386,0.0153739038362149,0.0784441909131332,11.6959827934134,0.252854149330146,17.6212326010068,911.181489901133,316.568019204691,0,1,50,1,0.18,270
"331",1,88,19,18,36.2636649972758,6.09421706894983,0.0571226068637681,0.00387245838758326,0.457279915214435,1,0.108335777123769,45.9404,10.7832536492334,0.0834729374746215,0.0155167744104647,0.0855037984685593,11.4687156252413,0.0863750182130139,12.5766257921855,533.503816435096,133.885984653336,1,1,50,0.2,0.12,135
"332",2,73,25,20,49.1219590873581,7.57871080196146,0.0716343723938433,0.00589025008282959,0.174725771437087,1,0.120812753836314,58.088,11.2779400944104,0.086374353492527,0.0104055669803258,0.077882452295753,12.2975691812074,0.129250296074948,12.9376569310824,752.64924860567,372.701532125943,0,1,50,0.4,0.12,135
"333",3,84,25,20,42.778966707458,6.16915949772695,0.0871429023694856,0.00699382640521773,0.149725492570486,1,0.105264687538147,45.4236,7.16859250672062,0.0973073561053907,0.0114386005725074,0.0990908174626228,8.89871330590338,0.213161444659327,11.4489879727364,848.144978902714,327.202504891598,1,1,50,0.599999999999999,0.12,135
"334",4,93,26,24,34.4800917134969,4.2510406499176,0.136474345972463,0.0142970622824227,0.0891800748617128,1,0.0865952610969543,35.0684,4.18419937978341,0.161299674557146,0.0220741317477968,0.0596079157197486,2.28806519178476,0.320622374346051,10.9684893925985,1138.60757044386,230.444484003436,1,0,50,0.8,0.12,135
"335",5,66,23,23,42.6753848113754,6.8151112060722,0.079715045969283,0.00723262424982476,0.151343995237057,1,0.0919812361399333,44.6796,7.28152127380153,0.0827559313343519,0.00821975544775746,0.131912770232984,22.2678048549718,0.287556577119733,10.4844933509827,1207.37911102681,553.752668747945,1,1,50,1,0.12,135
"336",6,175,24,17,39.8654282194554,5.42095842787901,0.061569917336563,0.00300906292504677,0.805429025432966,1,0.172441907723745,44.4476,7.01299701203675,0.0770574049610767,0.00753502742238875,0.193917919979631,33.5547165511097,0.073516491137226,16.3277830998103,699.092988449932,268.281740537249,1,1,50,0.2,0.12,270
"337",7,174,32,23,54.5819116343923,6.54273127197478,0.0676081141618362,0.00321651590977208,0.409474702664797,1,0.266577132542928,59.638,7.88815854417793,0.077206849997252,0.0058998968893849,0.180509603224948,23.9521589863968,0.115806875054355,20.8222769856453,877.976494101367,475.338444508834,0,1,50,0.4,0.12,270
"338",8,166,38,24,57.2064877434311,5.88675022402131,0.0852587364868479,0.00446466245753371,0.280169830559802,1,0.25618767340978,60.1308,6.96237611972328,0.108510023451429,0.00897128506762355,0.10260597923972,19.811056988843,0.0990403821974358,21.2428406834602,1268.92755913924,447.9837127518,0,1,50,0.599999999999999,0.12,270
"339",9,161,33,25,45.5605786503506,4.68356311669871,0.0946425496073186,0.00561334039866583,0.276664731139653,1,0.239898423353831,50.72,5.90501038602504,0.0983505433892346,0.0077530634810909,0.160025471247199,21.5964039151646,0.129628883779426,18.9723873178164,1340.42462822934,431.028093549537,1,1,50,0.8,0.12,270
"340",10,185,34,24,45.0987361672632,4.33232440575137,0.103266258805645,0.0058830706867625,0.234983399105006,1,0.308445036411285,46.3724,4.61213908840446,0.117117274788192,0.00857509186974996,0.136948964729098,19.9262687810896,0.14020620403023,19.9959662596385,1122.96829824083,484.98307493048,1,1,50,1,0.12,270
"341",1,83,29,23,50.0046362568187,7.0655703518355,0.0978461204885848,0.00922777555278283,0.101795966243022,1,0.143131057421366,52.4956,8.77537369651033,0.118234061103049,0.0151987416713287,0.059690258358029,11.8919391841099,0.138348533007764,13.7492572665215,677.444780201917,273.932443796807,0,1,50,0.2,0.18,135
"342",2,111,34,24,45.3958526856208,4.98675169537339,0.149499251537737,0.0146103905292864,0.0671418098265693,1,0.14531565507253,45.7892,5.46837495146812,0.171878802473245,0.0266282320061536,0.0514957809380329,3.53657533191291,0.309039684449407,14.4820002675056,325.645327970622,166.790692663422,1,1,50,0.4,0.18,135
"343",3,64,26,22,40.5614453726837,6.03956883426439,0.120200820838072,0.0129431992949501,0.0754439995241619,1,0.119958146413167,42.9392,6.97726137037249,0.130805700171457,0.0167555745465255,0.058250220477086,11.0480473572082,0.24574585131693,10.2128520449003,930.553387073133,348.830735008537,1,1,50,0.599999999999999,0.18,135
"344",4,66,27,24,38.4881156326048,5.26633737809193,0.144306606144561,0.0155327226985381,0.0598667707589451,1,0.125435956319173,39.8816,5.74518792675448,0.153307703339672,0.0209008817826498,0.0528149377661488,13.3773948695774,0.325364229558482,10.0516936779022,907.243870073689,272.348711076916,1,1,50,0.8,0.18,135
"345",5,84,39,24,60.2210575427633,8.28073589645919,0.170580752277701,0.0217353319659128,0.0323200729290465,1,0.0904585440953573,65.2276,12.5858952857577,0.212203721132043,0.0795479135021648,0.0231937618205619,4.75330051775177,0.597803454522609,14.242372016112,76.9319367914724,28.3302946702445,0,0,50,1,0.18,135
"346",6,118,27,22,43.4490450583506,5.56194797634575,0.0811284030045876,0.00499986193278241,0.249674850882931,1,0.179936416943868,47.2628,7.1071471615769,0.105097119917846,0.0115523025939114,0.0877685717422126,12.9837692313873,0.106992111778104,14.0310579061508,1025.17877087765,288.275820973116,1,1,50,0.2,0.18,270
"347",7,148,32,25,39.2129767694302,3.50996572238844,0.134580024834203,0.00983509010198887,0.130689662768719,1,0.230966873963674,41.9212,4.32130304699978,0.138935150419431,0.0122455688799947,0.0951841791373862,58.43944196098,0.0849156141836636,17.0600612123807,927.275089968381,370.829273976291,1,1,50,0.4,0.18,270
"348",8,166,37,25,42.7194787998375,3.03194076745165,0.155795803009022,0.0104581660908397,0.111175115520792,1,0.27263175646464,45.3084,3.83697516168095,0.161370245742908,0.0128811777295282,0.079559511256818,12.0456704208843,0.150137940464807,18.9055012305578,1226.08395845645,447.506607415665,1,1,50,0.599999999999999,0.18,270
"349",9,127,38,23,53.5448478837679,5.5725812271856,0.123527819085139,0.00948960750934676,0.0965380605897535,1,0.182619516054789,54.4548,5.96595289937819,0.138391764654584,0.0120628547664731,0.0697950964298236,22.2526010124406,0.130702813918724,17.4022549748421,1393.8869753884,442.574600361546,0,1,50,0.8,0.18,270
"350",10,167,42,25,49.2771428263928,3.43718339086301,0.157039971647741,0.0101461446055542,0.0995407774332699,1,0.306236219406128,49.4792,3.44649368017337,0.171203222629363,0.0133787906105829,0.079586190652526,5.20856945420514,0.36903249254594,20.5078533768654,1498.44779086412,424.679443837557,1,1,50,1,0.18,270
"351",1,76,24,19,48.0977722185742,7.50830591792978,0.0584607501624386,0.00445390188001875,0.320657096720297,1,0.114450172583262,56.2872,12.4029290580769,0.0909257089151091,0.0134836699397985,0.0713519366581886,27.3528714548183,0.0662930683801825,12.2106413324674,446.242175068716,245.209556070453,0,1,50,0.2,0.12,135
"352",2,81,28,22,50.4025297284471,7.28476360249357,0.092226170226032,0.00811769792873068,0.106787094259929,1,0.126853974660238,55.5728,9.08951857356371,0.102791338016274,0.0127882701665734,0.0702595494090714,27.0452372560112,0.114126347677765,11.6633706212044,1043.94730603757,297.496361483673,0,1,50,0.4,0.12,135
"353",3,77,24,19,39.6411835955224,5.8621610618425,0.0873665126634324,0.00782920026419779,0.169050180058984,1,0.0848075906435649,44.964,7.83678952811948,0.0981855159404583,0.0133868299623596,0.0917823704521611,11.7315282521791,0.15073840232589,8.96466631889343,761.106866011244,253.298371401357,1,1,50,0.599999999999999,0.12,135
"354",4,86,28,22,49.7806927413972,6.94463285030721,0.0813970798632166,0.00647504604344134,0.16385618310182,1,0.102082550525665,51.5608,7.4416970444893,0.0867771018301599,0.00796486434353844,0.130751057927738,19.2729595035259,0.252856102681597,10.1820285797119,1436.32904449721,463.814348833286,0,1,50,0.8,0.12,135
"355",5,77,23,19,35.2435083296034,5.06805999791369,0.109298407195115,0.0104367590798445,0.105494448039752,1,0.0885109782218933,36.374,6.04879816026899,0.126314618657703,0.022917739248592,0.0740584423352557,3.71376562483902,0.293072521983804,8.4656672557195,523.971285948014,148.270732322877,1,1,50,1,0.12,135
"356",6,189,28,23,48.7560788276152,6.28179470175175,0.0586088817786161,0.00258101329825859,0.751741122306402,1,0.186917090415955,58.4632,8.54762367609871,0.0644877527365008,0.00520313805948784,0.219818128679045,55.1520060048034,0.0669948646623404,16.5679976224899,1158.2807589814,353.887430585118,0,1,50,0.2,0.12,270
"357",7,137,30,22,40.6069664694579,4.33327901758828,0.0946075611368923,0.00581463041891265,0.308184366616756,1,0.163472660382589,49.146,7.19715246479054,0.106791556199587,0.0107945450504513,0.10238062456985,24.7872703086182,0.0771290366347261,13.4307881673177,795.879017147744,315.547247161483,1,1,50,0.4,0.12,270
"358",8,178,33,24,51.1859505014511,5.68666359895863,0.0786186569230753,0.00390699226361644,0.344851326936503,1,0.192066915829976,54.8168,6.56101032635988,0.0852028229234595,0.00583175982349723,0.196986678113656,35.2617382901695,0.118927747036123,17.8794767419497,1579.42735613702,422.954830275175,0,1,50,0.599999999999999,0.12,270
"359",9,201,34,25,49.4727770355141,5.12364663062686,0.0890921310583637,0.00437160219544609,0.274822944321908,1,0.290929559866587,52.0284,5.9009763640282,0.0982269896577322,0.00670585295906108,0.16141613934814,28.6444990675485,0.120668347802095,18.9411678393682,1708.07348262683,496.671917572291,0,1,50,0.8,0.12,270
"360",10,136,29,25,42.6879878010601,4.98112585404791,0.0949849161919444,0.0060556135814211,0.199937422372281,1,0.229020432631175,42.874,5.07594622627514,0.11074765787949,0.00963104302192004,0.123252097212072,15.8437923272361,0.167236948349346,12.9745475252469,1199.21799751584,440.480384950347,1,1,50,1,0.12,270
"361",1,86,24,24,38.4556900221804,5.31558211597183,0.0915409353071026,0.00672762041135238,0.16127091286984,1,0.12662965854009,42.3096,6.54049379356218,0.101143707634111,0.00953687647102779,0.0954892432497296,23.4521647914619,0.120932435610015,11.2744495511055,1298.62469698588,485.835784065196,1,1,50,0.2,0.18,135
