,n_obs,m,C_obs,N_scr,N_scr_se,sigma_scr,sigma_scr_se,lambda0_scr,scr_ran,runtime_scr,N,N_se,sigma,sigma_se,lambda0,beta,r,runtime,ess_N,ess_sigma,N_better,sigma_better,beta_true,sigma_true,mu0_true,r_true,N_true,lambda0_true,lambda0_better
961,433,34,20,64.30337128,7.750941318,0.046828253,0.001213228,1.508937266,1,0.257607289,47.842,7.687019716,0.144336129,0.034199559,0.08323693,0.187516557,0.215042386,29.08338902,62.10259106,26.5602289,1,1,0.2,0.12,0.01,0.25,50,0.110524266,1
962,427,40,24,64.74719472,6.530230167,0.062725815,0.001655663,0.877599194,1,0.309131781,58.2404,8.159340523,0.117632277,0.018352433,0.117067186,0.42825189,0.258865291,31.97360167,128.9130897,59.25412991,1,1,0.4,0.12,0.01,0.25,50,0.110524266,1
963,304,33,22,54.54439616,6.184706133,0.06265228,0.00194902,0.753830057,1,0.218067861,52.7128,9.915686789,0.160144888,0.033813759,0.042422307,0.714190397,0.144300612,22.16386534,140.3707484,44.10875475,1,1,0.6,0.12,0.01,0.25,50,0.110524266,1
964,338,33,23,53.48498793,5.980788546,0.063643266,0.002015015,0.795255963,1,0.247058582,48.8324,6.607281794,0.10660164,0.014434412,0.147431526,0.749543952,0.282345426,23.71260071,305.8977635,91.04782991,1,1,0.8,0.12,0.01,0.25,50,0.110524266,1
965,322,36,25,49.04315983,4.467797127,0.085436087,0.002978225,0.488986195,1,0.251941542,50.054,5.597179233,0.126235289,0.015642478,0.105446973,0.894718192,0.239247679,23.7544686,504.9136344,122.2254479,1,1,1,0.12,0.01,0.25,50,0.110524266,1
966,225,34,24,58.52569905,6.753685032,0.06624262,0.002513021,0.427405399,1,0.222671517,42.498,3.618180826,0.21660499,0.045176583,0.040368467,0.24476845,0.209982703,17.82047798,697.1023635,58.59723472,1,1,0.2,0.18,0.01,0.25,50,0.049121896,1
967,198,39,23,64.10371696,6.834082271,0.076344341,0.00359039,0.290207231,1,0.209499109,56.622,6.370003672,0.139685499,0.021790154,0.069100936,0.401422114,0.303093602,18.500302,481.8976483,99.41028699,1,1,0.4,0.18,0.01,0.25,50,0.049121896,1
968,168,36,23,49.72106425,4.933187234,0.113590598,0.007292593,0.136558731,1,0.184391379,44.6456,3.860305872,0.199057149,0.033370813,0.046471774,0.787635518,0.239636256,15.09874414,1261.946858,92.7338899,0,1,0.6,0.18,0.01,0.25,50,0.049121896,1
969,160,37,24,54.53457586,5.743678485,0.107295477,0.007085514,0.128429783,1,0.155734468,48.5028,4.543902616,0.175356486,0.022522512,0.051194165,0.796149824,0.272466419,15.21995246,1103.548847,192.3217772,1,1,0.8,0.18,0.01,0.25,50,0.049121896,1
970,180,43,24,61.27577666,5.85736153,0.109281725,0.006931638,0.137454236,1,0.194484099,57.2216,5.291246768,0.158122248,0.018565257,0.062812494,0.794137932,0.312602854,18.20606209,862.904753,186.8489705,1,1,1,0.18,0.01,0.25,50,0.049121896,1
971,63,26,22,54.47465638,8.751780881,0.068068361,0.006229845,0.165889693,1,0.063013752,51.9004,9.032381381,0.096808477,0.027219834,0.0920368,0.478658743,0.629838824,9.663765669,492.1559767,66.43609084,1,1,0.2,0.12,0.005,0.5,50,0.055262133,1
972,62,27,20,62.87709517,10.30663558,0.057750587,0.005194746,0.193195026,1,0.073321243,59.2892,10.67865051,0.096807408,0.027764173,0.076622931,0.005904841,0.739934745,10.05873671,540.3582943,73.22589659,1,1,0.4,0.12,0.005,0.5,50,0.055262133,1
973,64,28,19,53.14720207,8.460725567,0.085336858,0.008983301,0.114935417,1,0.065582836,57.3416,9.434601959,0.092732931,0.01223699,0.085749365,0.967529877,0.59518752,10.30523383,972.2839384,273.8889909,0,1,0.6,0.12,0.005,0.5,50,0.055262133,1
974,52,25,20,54.1665336,9.7099835,0.075747638,0.008641156,0.112360935,1,0.058555377,55.2168,10.81805019,0.103382533,0.019684814,0.059233877,0.332759133,0.60487441,8.633622893,742.2592008,188.7769193,0,1,0.8,0.12,0.005,0.5,50,0.055262133,1
975,58,25,23,49.13708988,8.384652329,0.088230997,0.010031139,0.095204074,1,0.074642889,48.9128,8.212001641,0.103528933,0.017740522,0.073278454,1.377230262,0.822192109,9.452458707,1089.815578,134.0140759,0,1,1,0.12,0.005,0.5,50,0.055262133,1
976,59,28,22,54.57805664,9.351328526,0.103830446,0.012514771,0.063175823,1,0.092406348,56.1588,9.592496492,0.134385783,0.027788325,0.038681416,0.102401391,0.729519185,10.79938923,868.260849,141.6265146,0,1,0.2,0.18,0.005,0.5,50,0.024560948,1
977,65,30,23,50.66664994,7.848902211,0.12483757,0.014377338,0.055224889,1,0.069499592,52.9184,8.164753929,0.144661311,0.025460651,0.041017483,0.728141655,0.685052689,11.15364885,1120.084076,190.2175275,0,1,0.4,0.18,0.005,0.5,50,0.024560948,1
978,59,27,21,43.49066364,7.394876976,0.153632408,0.023467724,0.037241723,1,0.06191535,47.1656,8.412091414,0.214083673,0.068310295,0.021035319,0.325699344,0.599695191,10.23377627,787.0823729,44.34921753,1,0,0.6,0.18,0.005,0.5,50,0.024560948,1
979,76,30,24,43.10892291,5.563671877,0.148117673,0.016076963,0.054626573,1,0.098378356,46.6128,6.188941538,0.187259565,0.047908387,0.032532067,0.250042143,0.715982307,11.28549323,1170.016486,110.7460229,1,1,0.8,0.18,0.005,0.5,50,0.024560948,1
980,48,24,20,43.33705752,8.34522139,0.130384934,0.019799048,0.042563882,1,0.072270731,47.2736,10.2988334,0.199510169,0.086741453,0.021681951,0.266290577,0.684731238,11.54099256,97.84845431,32.56107487,1,1,1,0.18,0.005,0.5,50,0.024560948,1
981,175,40,24,57.15302594,5.55275527,0.100839572,0.005890936,0.181408511,1,0.252262179,52.9992,4.857472324,0.162783331,0.027965946,0.062617312,0.172315086,0.396490635,17.01421495,465.8174861,91.38429363,1,0,0.2,0.12,0.01,0.5,50,0.110524266,1
982,171,34,23,49.43202728,5.267397655,0.094397136,0.005552777,0.216754648,1,0.204795635,45.2,4.535661902,0.133408835,0.01620226,0.105192875,0.419908866,0.44468469,15.4176059,829.3049723,185.4983498,0,1,0.4,0.12,0.01,0.5,50,0.110524266,1
983,97,30,22,53.04767944,7.042165122,0.079090765,0.005842955,0.184234239,1,0.117341824,50.992,6.953105369,0.09773632,0.014150028,0.121163941,0.456079496,0.64452484,11.23013327,925.1040986,188.3080707,1,1,0.6,0.12,0.01,0.5,50,0.110524266,1
984,151,39,25,61.52988108,6.634580188,0.089922499,0.005522399,0.182841908,1,0.184456468,57.9936,6.402964799,0.111773446,0.012859757,0.120091158,0.633000875,0.584311275,17.35906909,774.7330342,213.7636629,1,1,0.8,0.12,0.01,0.5,50,0.110524266,1
