,n_obs,m,C_obs,N_scr,N_scr_se,sigma_scr,sigma_scr_se,lambda0_scr,scr_ran,runtime_scr,NLL_SCR,N,N_se,sigma,sigma_se,lambda0,beta,r,sescr_ran,runtime,runs,NLL_SESCR,N_better,sigma_better,mask_size,beta_true,sigma_true,mu0_true,r_true,N_true,lambda0_true,lambda0_better
878,74,29,19,52.54094054,8.167910057,0.103230858,0.011390804,0.076421192,1,0.081921101,381.3305524,45.60733048,6.901740484,0.289547039,0.092633751,0.011125737,0.681491982,0.15457811,1,0.521749779,20,324.4582781,0,0,4096,0.6,0.18,0.005,0.25,50,0.024560948,1
879,77,26,23,38.74985935,5.44897741,0.122717643,0.013005129,0.081658025,1,0.081318132,393.5925627,38.47003002,5.5125246,0.16284264,0.029027214,0.038628591,0.724807882,0.310940202,1,0.514031863,20,346.2058538,0,1,4096,0.8,0.18,0.005,0.25,50,0.024560948,1
880,86,34,24,46.65113112,5.429052811,0.147605059,0.014201605,0.06347998,1,0.117603807,463.5872579,49.71257081,6.436717772,0.220490049,0.04772883,0.020820682,0.935034397,0.207712441,1,0.588917057,20,395.3983888,1,0,4096,1,0.18,0.005,0.25,50,0.024560948,1
881,496,40,22,72.48242676,7.854802775,0.050447568,0.001192973,1.37307995,1,0.239830013,898.1606164,47.33405077,3.844869071,0.166834332,0.033434941,0.076102558,0.083191473,0.218272168,1,3.769963499,20,531.8482062,1,1,4096,0.2,0.12,0.01,0.25,50,0.110524266,1
882,407,40,24,74.34248319,8.210385182,0.048775888,0.001412071,1.35528943,1,0.225328279,781.0826403,60.66106553,8.286827954,0.104220247,0.015706703,0.123608834,0.385987931,0.268719549,1,3.411425769,20,531.5055372,1,1,4096,0.4,0.12,0.01,0.25,50,0.110524266,1
883,379,33,22,52.67478907,5.806901692,0.063338918,0.001779044,0.921245113,1,0.273576804,897.8795254,44.23438846,5.084325759,0.108904196,0.013485264,0.171848759,0.555304263,0.309992817,1,3.27129248,20,548.7297442,0,1,4096,0.6,0.12,0.01,0.25,50,0.110524266,1
884,262,30,24,45.18865375,5.040765071,0.07422935,0.002864849,0.54873408,1,0.231997947,792.0162201,41.75962183,5.158762905,0.113301451,0.013782228,0.127252646,0.775369367,0.28370663,1,1.884930968,20,521.8531117,0,1,4096,0.8,0.12,0.01,0.25,50,0.110524266,1
885,253,31,23,50.33908348,5.866882276,0.064883452,0.002463556,0.699790055,1,0.227173217,710.4333883,45.55550655,6.165515256,0.101051501,0.011895074,0.152912989,1.156961689,0.2818727,1,2.158899554,20,490.7528702,0,1,4096,1,0.12,0.01,0.25,50,0.110524266,1
886,196,39,22,66.83544597,7.279883217,0.067830204,0.002977658,0.392420658,1,0.195743283,709.819076,51.71263432,5.003467369,0.152943193,0.025330167,0.062547014,0.227781523,0.293166917,1,1.592993991,20,556.2193762,1,1,4096,0.2,0.18,0.01,0.25,50,0.049121896,1
887,240,45,23,73.35119907,7.177581093,0.076070633,0.00312391,0.307453342,1,0.255397602,910.532009,59.6848692,5.687590631,0.151579113,0.025751886,0.064289014,0.322147342,0.298131307,1,1.783396991,20,700.4124507,1,1,4096,0.4,0.18,0.01,0.25,50,0.049121896,1
888,139,31,23,44.90077831,4.999855697,0.104065354,0.00675618,0.152672616,1,0.213910023,619.1770213,41.20212686,4.49358653,0.161023153,0.023316698,0.053814083,0.54094587,0.278951458,1,1.005695534,20,482.267461,0,1,4096,0.6,0.18,0.01,0.25,50,0.049121896,1
889,174,32,24,44.98038989,4.724043105,0.096964815,0.005516711,0.228123713,1,0.248978678,700.3920062,40.68149424,3.953510288,0.145584575,0.017426852,0.082679641,0.623472723,0.303570275,1,1.232474474,20,531.201636,0,1,4096,0.8,0.18,0.01,0.25,50,0.049121896,1
890,175,36,23,43.60885657,3.711187075,0.141549168,0.011119297,0.117233428,1,0.20642432,806.7794254,42.16790838,3.22768963,0.214643136,0.026014545,0.041596783,1.118020302,0.207105996,1,1.243829354,20,608.2485521,0,1,4096,1,0.18,0.01,0.25,50,0.049121896,1
891,104,32,25,52.08662757,6.626824108,0.096627787,0.00790738,0.127064312,1,0.109452367,491.9290398,49.10372802,6.24034519,0.143858459,0.023469412,0.047856557,0.302151463,0.391370431,1,0.918563294,20,438.4073015,1,0,4096,0.2,0.12,0.005,0.5,50,0.055262133,1
892,69,32,22,62.46670074,9.627913836,0.090466179,0.009389996,0.090485954,1,0.090396869,357.428085,65.11011154,10.48112021,0.089615666,0.015190434,0.082296757,0.429095929,0.859867035,1,0.835815692,20,341.8642336,0,0,4096,0.4,0.12,0.005,0.5,50,0.055262133,1
893,78,30,22,57.35695922,8.287815214,0.077754105,0.006808227,0.148338529,1,0.08760881,371.8987767,51.08319187,8.026454005,0.123248887,0.027600876,0.054624135,0.376382983,0.431899583,1,0.621002289,20,335.1819705,1,1,4096,0.6,0.12,0.005,0.5,50,0.055262133,1
894,65,31,19,81.82596224,13.37413593,0.051177817,0.004736905,0.191276804,1,0.08876307,309.2472843,88.69741018,17.78137929,0.066836066,0.010368487,0.083925414,1.689915767,0.396904536,1,0.637902522,20,295.2553875,0,1,4096,0.8,0.12,0.005,0.5,50,0.055262133,1
895,66,27,20,53.33288485,8.620571362,0.087322178,0.009115708,0.096696616,1,0.09800806,334.3814347,52.90451775,8.967826147,0.101777388,0.013290516,0.064314564,1.247208069,0.435614073,1,0.581065758,20,317.5808221,1,1,4096,1,0.12,0.005,0.5,50,0.055262133,1
896,69,27,23,45.64871429,7.086757072,0.112859815,0.012789686,0.071808745,1,0.097944339,361.1977786,43.00035829,6.301425992,0.186929779,0.059616037,0.024122526,0.108650366,0.431928869,1,0.770565891,20,329.0572549,0,1,4096,0.2,0.18,0.005,0.5,50,0.024560948,1
897,72,34,22,65.99523956,10.54226489,0.114848563,0.014016727,0.049575281,1,0.111578234,394.5896113,67.2399005,10.95575662,0.119726926,0.021145855,0.042510081,0.584351851,0.712081732,1,0.775703307,20,381.8250368,0,1,4096,0.4,0.18,0.005,0.5,50,0.024560948,1
898,63,33,20,67.37401232,12.21883245,0.125552131,0.018145157,0.036281817,1,0.093098732,353.0190216,60.21208562,10.49986829,0.210727088,0.06115103,0.014775638,0.644012484,0.336059114,1,0.534090459,20,336.4685887,1,1,4096,0.6,0.18,0.005,0.5,50,0.024560948,1
899,71,30,23,44.00242972,6.419875391,0.171777562,0.024171525,0.036039815,1,0.080073599,400.7752024,43.18348093,6.080725278,0.191932848,0.031894883,0.028640506,2.017095887,0.388623172,1,0.55837448,20,377.646015,0,0,4096,0.8,0.18,0.005,0.5,50,0.024560948,1
900,79,35,23,62.19094075,8.965857051,0.116680028,0.012410027,0.058079336,1,0.114885588,426.5846211,92.92066914,84.64826483,0.762154207,0.569288579,0.002264298,0.283453204,0.188117926,1,0.728608831,20,413.5252024,0,0,4096,1,0.18,0.005,0.5,50,0.024560948,1
901,144,34,23,53.18181448,6.021737444,0.086402405,0.005188149,0.220908014,1,0.187657054,598.820379,48.12822973,5.430877661,0.114011437,0.01574167,0.117647075,0.289025136,0.551463117,1,0.960868478,20,533.0925701,1,1,4096,0.2,0.12,0.01,0.5,50,0.110524266,1
902,160,34,24,55.80287848,6.408902778,0.074969989,0.003923974,0.316266623,1,0.176587268,612.8322779,52.64311513,6.408923046,0.087662776,0.010445208,0.209367335,0.608428557,0.626646929,1,1.133566833,20,547.6880565,1,1,4096,0.4,0.12,0.01,0.5,50,0.110524266,1
903,124,30,25,46.45938443,5.593868382,0.089368463,0.005841085,0.202414534,1,0.148879349,527.2722026,45.13413919,5.471843318,0.097246571,0.009188105,0.159511596,1.224528969,0.607003752,1,0.927328622,20,498.7690127,0,1,4096,0.6,0.12,0.01,0.5,50,0.110524266,1
904,146,38,25,58.60956949,6.297305053,0.099754464,0.006469882,0.138530371,1,0.134593952,671.8516297,50.33158916,4.87892793,0.152062054,0.019008348,0.063699094,0.595335203,0.388348558,1,0.920920404,20,595.3229528,1,0,4096,0.8,0.12,0.01,0.5,50,0.110524266,0
905,199,41,24,57.52784796,5.301505797,0.105021113,0.005515278,0.168783646,1,0.24408203,865.2999081,54.77728685,5.013194401,0.121747918,0.01202069,0.119369179,0.632003413,0.544094737,1,1.41332318,20,778.4120119,1,1,4096,1,0.12,0.01,0.5,50,0.110524266,1
906,184,40,25,53.32286906,4.875906345,0.116963148,0.00736877,0.143306644,1,0.218857459,822.4240259,48.95530316,3.849500746,0.187730096,0.030364746,0.048765466,0.208618902,0.428806786,1,1.234508661,20,740.2795608,1,1,4096,0.2,0.18,0.01,0.5,50,0.049121896,1
907,147,37,24,47.6993375,4.450551655,0.139488811,0.011057024,0.093226331,1,0.148596478,717.6453901,45.81241235,3.930976007,0.185375458,0.031577196,0.04811387,0.332575984,0.535001539,1,1.076533441,20,655.2253777,0,1,4096,0.4,0.18,0.01,0.5,50,0.049121896,1
908,118,33,24,45.10256193,4.938754041,0.1265433,0.010588199,0.100163867,1,0.096617937,577.2201392,41.97223672,4.061870556,0.163526588,0.020668315,0.059965263,0.77542479,0.489751034,1,0.782197368,20,538.7029936,0,1,4096,0.6,0.18,0.01,0.5,50,0.049121896,1
909,133,36,24,47.28393091,4.842474415,0.136777502,0.012103013,0.091903976,1,0.130441523,652.7953449,47.74706988,4.879783351,0.142864678,0.017946511,0.07514739,0.883920183,0.601838818,1,1.056557027,20,605.5765836,1,1,4096,0.8,0.18,0.01,0.5,50,0.049121896,1
910,129,42,25,57.49593971,5.870375218,0.145871855,0.013083514,0.066027957,1,0.115250373,671.9251608,52.12818118,4.454596953,0.20139034,0.027713542,0.039346571,1.118138893,0.487224514,1,1.033679557,20,630.332455,1,1,4096,1,0.18,0.01,0.5,50,0.049121896,1
911,119,25,16,50.85252049,7.580374166,0.048738934,0.002617933,0.636462115,1,0.099025659,363.7808967,50.80788788,13.94726419,0.113036797,0.032990757,0.045932349,0.273360832,0.241032195,1,0.804603994,20,300.8449639,1,1,4096,0.2,0.12,0.005,0.25,50,0.055262133,1
912,182,32,23,56.56238036,6.856068658,0.0622273,0.002500953,0.491746918,1,0.171443876,608.7942242,47.3357938,6.639452371,0.134008528,0.023786935,0.063374741,0.416114499,0.263798761,1,1.17200615,20,470.4852664,1,1,4096,0.4,0.12,0.005,0.25,50,0.055262133,1
913,179,32,19,62.18067496,7.939047571,0.051544261,0.002274077,0.667964325,1,0.16252323,541.974677,56.29618582,9.548540448,0.097964889,0.016883772,0.09334257,0.390885646,0.308782443,1,1.210236367,20,420.1278745,1,1,4096,0.6,0.12,0.005,0.25,50,0.055262133,1
914,112,28,21,46.34568639,6.027762734,0.078898514,0.00518275,0.24512999,1,0.116869644,464.3468002,46.52140788,8.705281862,0.146923477,0.027643898,0.037605324,0.713460041,0.202735609,1,0.734860146,20,356.0858437,1,1,4096,0.8,0.12,0.005,0.25,50,0.055262133,1
915,96,30,21,57.55666153,7.88876124,0.064266378,0.004514661,0.275936701,1,0.109051053,400.9302083,61.98403237,12.35856691,0.104652988,0.016401955,0.053706852,1.250365826,0.22395629,1,0.665666803,20,332.5807899,0,1,4096,1,0.12,0.005,0.25,50,0.055262133,1
916,86,27,15,57.97252485,8.670042251,0.055174418,0.00368976,0.291116079,1,0.095723943,356.7134374,45.24527361,7.190234446,0.242990693,0.146945185,0.013207279,0.154885923,0.173218473,1,0.598750448,20,296.3603132,1,1,4096,0.2,0.18,0.005,0.25,50,0.024560948,1
917,94,32,21,54.83447082,7.355762079,0.100711189,0.009057768,0.095268772,1,0.11671203,468.9716309,52.06329159,7.405283374,0.256837266,0.065225353,0.012707983,0.319147032,0.176127969,1,0.645713643,20,377.4278465,1,1,4096,0.4,0.18,0.005,0.25,50,0.024560948,1
918,71,30,22,51.76627237,7.744600776,0.108806476,0.011977618,0.075164724,1,0.081218127,371.9942579,53.70084736,8.651265663,0.152228342,0.025268818,0.02975533,0.46291983,0.30960114,1,0.568887083,20,331.3785625,0,1,4096,0.6,0.18,0.005,0.25,50,0.024560948,1
919,60,26,22,38.77165284,6.286974378,0.165330123,0.024539439,0.037772848,1,0.069301502,336.211685,38.05229722,5.828289682,0.222511392,0.048321832,0.020268477,1.184151998,0.252120875,1,0.41127067,20,302.7503553,0,0,4096,0.8,0.18,0.005,0.25,50,0.024560948,1
920,74,34,21,64.68670106,9.872394286,0.106467764,0.011655071,0.062613665,1,0.093332144,397.3827178,63.27419347,12.18023616,0.155211282,0.032837172,0.026514892,1.153412152,0.256428573,1,0.544692655,20,359.3172405,1,1,4096,1,0.18,0.005,0.25,50,0.024560948,1
921,461,38,23,64.80402587,6.947952396,0.055311451,0.0013621,1.284498335,1,0.291161768,909.077382,48.88762113,5.301967197,0.130250812,0.021539884,0.111493304,0.23664754,0.251030879,1,3.13082571,20,512.4142252,1,1,4096,0.2,0.12,0.01,0.25,50,0.110524266,1
922,356,33,20,54.44464652,6.158951624,0.058870893,0.001727962,1.12855796,1,0.240800269,784.9168187,43.22223681,4.985491676,0.123534609,0.018697855,0.122188875,0.407442162,0.268369778,1,2.94598945,20,478.3032488,0,1,4096,0.4,0.12,0.01,0.25,50,0.110524266,1
923,317,34,21,52.87429782,5.6412642,0.068742601,0.002190599,0.681394996,1,0.247643836,898.336128,43.89054455,5.175091074,0.147505626,0.021917553,0.075423059,0.652179894,0.205992846,1,2.343777768,20,523.4809447,0,1,4096,0.6,0.12,0.01,0.25,50,0.110524266,1
924,382,39,25,56.27635524,5.222110432,0.07764286,0.002325508,0.567161041,1,0.318342408,1137.957605,47.32365515,5.058079234,0.160418522,0.025482854,0.07615322,0.778556818,0.201487565,1,2.957890991,20,634.273237,1,1,4096,0.8,0.12,0.01,0.25,50,0.110524266,1
925,349,40,25,54.37839793,4.741224432,0.083532753,0.003036081,0.559913569,1,0.286618952,1052.86624,52.23858841,5.252617273,0.13061031,0.013203496,0.104253668,1.002507581,0.23187032,1,3.049944154,20,627.7635809,1,1,4096,1,0.12,0.01,0.25,50,0.110524266,1
926,293,43,25,70.98475092,7.058880986,0.069425591,0.002311912,0.437458769,1,0.297853605,986.5126617,55.41997608,4.890004988,0.148561743,0.024581736,0.075015373,0.165903367,0.315840019,1,2.206841111,20,734.3446749,1,1,4096,0.2,0.18,0.01,0.25,50,0.049121896,1
927,194,37,23,51.70113383,5.031846589,0.098975884,0.0054819,0.215972426,1,0.231708753,790.7561897,47.00293984,4.215990697,0.182992604,0.02491698,0.045517423,0.439995168,0.234449585,1,1.221928,20,571.0967705,0,1,4096,0.4,0.18,0.01,0.25,50,0.049121896,1
928,163,39,23,65.80539566,7.224572695,0.078551307,0.004136483,0.228780133,1,0.170036697,680.4285057,59.58631447,8.655219901,0.141571508,0.022547467,0.05060536,0.770851422,0.246786843,1,1.084732834,20,540.3092411,1,1,4096,0.6,0.18,0.01,0.25,50,0.049121896,1
929,184,41,25,60.11939344,5.783158668,0.097893725,0.005057624,0.181235482,1,0.257162714,799.6071333,51.3390288,4.354840243,0.17523281,0.022025727,0.053428016,0.738203911,0.264107063,1,1.448071806,20,648.4988885,1,1,4096,0.8,0.18,0.01,0.25,50,0.049121896,1
930,197,41,24,58.18511944,5.426286321,0.103437518,0.005500788,0.169946539,1,0.24046669,850.9832977,52.28500027,4.624955533,0.154762958,0.016355572,0.069477418,1.046724304,0.286991883,1,1.467424945,20,707.873322,1,1,4096,1,0.18,0.01,0.25,50,0.049121896,1
931,66,26,22,42.96845896,6.909574193,0.106028357,0.012341217,0.091182343,1,0.075344249,335.3863882,42.16554707,6.779492853,0.168533397,0.067787025,0.028977892,0.238037502,0.378691734,1,0.560908127,20,301.9543648,0,0,4096,0.2,0.12,0.005,0.5,50,0.055262133,1
932,75,34,25,73.29246,11.08443662,0.081336493,0.008003176,0.094260751,1,0.102034799,383.8796678,65.71104579,11.85962231,0.116427716,0.037389206,0.047624509,0.402883541,0.561433227,1,0.668973732,20,372.8066486,1,1,4096,0.4,0.12,0.005,0.5,50,0.055262133,1
933,72,23,20,40.21331707,6.332511668,0.095288255,0.009229547,0.105652426,1,0.126760411,351.9150443,38.02465631,6.085862949,0.11156071,0.014464172,0.075983174,1.573165528,0.438437967,1,0.534387223,20,333.7604201,0,1,4096,0.6,0.12,0.005,0.5,50,0.055262133,1
934,51,25,20,56.11512911,10.28128568,0.075972779,0.008754208,0.1023463,1,0.05990752,262.3717461,56.16510205,10.76595123,0.085918177,0.017819232,0.073322166,0.504244469,0.705627469,1,0.451895777,20,255.5284027,0,1,4096,0.8,0.12,0.005,0.5,50,0.055262133,1
935,81,35,23,56.29442737,7.58652969,0.120596277,0.01197928,0.068599212,1,0.093854109,431.1021074,58.17979159,8.019131342,0.131246456,0.015789395,0.049546012,1.144268375,0.418566382,1,0.691450969,20,399.9531101,0,0,4096,1,0.12,0.005,0.5,50,0.055262133,1
936,90,40,23,67.5656992,8.805198711,0.11812726,0.011404384,0.063707832,1,0.098314154,482.56848,66.18799397,8.633615771,0.1798525,0.039121941,0.024374595,0.291492078,0.41164019,1,0.755071175,20,447.2927509,1,1,4096,0.2,0.18,0.005,0.5,50,0.024560948,1
937,73,29,23,47.64323814,7.251854745,0.129191437,0.01600378,0.054175152,1,0.103271921,393.8604534,49.60506753,7.707095905,0.124945493,0.023669322,0.052169752,0.585424612,0.831097839,1,0.640275693,20,378.706068,1,0,4096,0.4,0.18,0.005,0.5,50,0.024560948,1
938,54,30,20,55.36688073,11.41014222,0.170960581,0.03309927,0.02225111,1,0.052255336,314.9468404,59.62821759,11.44967767,0.18137515,0.054571435,0.017047554,0.349075377,0.826700518,1,0.553355094,20,306.7772747,0,1,4096,0.6,0.18,0.005,0.5,50,0.024560948,0
939,38,20,18,33.52007013,6.99380933,0.15405042,0.024871999,0.033863345,1,0.054561043,217.4917056,34.27035538,7.188537701,0.17679568,0.04472967,0.023237432,0.999087215,0.406696957,1,0.291818599,20,205.0580533,1,1,4096,0.8,0.18,0.005,0.5,50,0.024560948,1
940,57,28,22,50.74995427,8.708774737,0.121860114,0.015547611,0.049750197,1,0.090459951,316.6474577,48.57806512,8.342278517,0.138725378,0.024503962,0.039172342,1.267846807,0.649506081,1,0.468568567,20,304.444914,0,1,4096,1,0.18,0.005,0.5,50,0.024560948,1
941,130,30,23,51.44794683,6.484588068,0.07320425,0.004227521,0.280673375,1,0.162667739,515.8292065,43.37415389,5.471649037,0.111582105,0.018778971,0.116207285,0.174367149,0.524428438,1,1.311030805,20,449.0999069,0,1,4096,0.2,0.12,0.01,0.5,50,0.110524266,1
942,151,36,23,55.55649093,6.031602042,0.090460023,0.005231882,0.196176699,1,0.2403169,647.9383062,52.19930028,5.808635857,0.112921398,0.013165977,0.111477529,0.609745585,0.473315272,1,1.330265244,20,567.5842557,1,1,4096,0.4,0.12,0.01,0.5,50,0.110524266,1
943,174,42,25,63.19241822,6.245231592,0.093358449,0.005057645,0.194073214,1,0.258717744,751.15636,60.86592367,6.179682345,0.106492629,0.010715654,0.13613228,0.686738842,0.536381558,1,1.659913337,20,661.6657579,1,1,4096,0.6,0.12,0.01,0.5,50,0.110524266,1
944,164,36,25,46.98494477,4.364751858,0.118434977,0.007693849,0.15068808,1,0.240523175,733.6503405,46.66842047,4.332718528,0.132739707,0.013124212,0.101634277,0.669931438,0.48678649,1,1.508282892,20,648.8333628,0,0,4096,0.8,0.12,0.01,0.5,50,0.110524266,1
945,170,38,24,47.74163183,4.073249853,0.127065186,0.008174382,0.140745976,1,0.241327349,772.2903883,49.51956582,4.444526919,0.129065921,0.010518231,0.10894467,0.91409333,0.516655895,1,1.689446612,20,708.2219197,1,0,4096,1,0.12,0.01,0.5,50,0.110524266,1
946,191,39,25,53.54267674,5.03504611,0.11275299,0.006727157,0.143612066,1,0.237537007,845.496584,50.15478841,4.62608344,0.141102812,0.021248316,0.087438321,0.230779647,0.605905567,1,1.622534935,20,764.6674731,1,1,4096,0.2,0.18,0.01,0.5,50,0.049121896,1
947,146,40,25,51.76294926,4.922779834,0.146846829,0.012922211,0.078993796,1,0.174800615,733.3395284,49.40411493,4.063282536,0.204205371,0.033973992,0.038673234,0.429790988,0.462045697,1,1.281566616,20,665.4383986,1,1,4096,0.4,0.18,0.01,0.5,50,0.049121896,1
948,152,34,25,44.30634659,4.347383747,0.127024807,0.009537331,0.119606089,1,0.236930569,704.0101112,40.63579781,3.320236405,0.163644775,0.018639358,0.07626815,0.910216303,0.522623224,1,1.261686738,20,656.977664,0,1,4096,0.6,0.18,0.01,0.5,50,0.049121896,1
949,140,41,25,48.80092479,3.916988197,0.182481509,0.015984453,0.06099333,1,0.15125192,736.9782399,50.73086828,4.205996589,0.205786136,0.024993115,0.037799947,0.865113911,0.41394399,1,1.164460512,20,668.1704292,1,0,4096,0.8,0.18,0.01,0.5,50,0.049121896,1
950,144,39,23,54.74976566,5.659878089,0.134064489,0.011369482,0.076849026,1,0.221625642,722.8403686,48.235758,4.164166536,0.192575755,0.026567127,0.044122536,0.865509085,0.473758552,1,1.155360301,20,680.6829803,1,1,4096,1,0.18,0.01,0.5,50,0.049121896,1
951,165,25,16,53.36874604,8.072935746,0.042196992,0.002021482,0.929465538,1,0.096740361,391.5752212,39.3187964,7.915564375,0.130703991,0.044002733,0.056885972,0.071507067,0.255911818,1,1.019763291,20,316.9491776,0,1,4096,0.2,0.12,0.005,0.25,50,0.055262133,1
952,181,32,19,59.75295593,7.474945319,0.056448172,0.002369711,0.556719301,1,0.142613494,576.7305642,50.39357355,8.578260964,0.133451906,0.028047773,0.054133763,0.313605,0.242983924,1,1.119793006,20,436.8278594,1,1,4096,0.4,0.12,0.005,0.25,50,0.055262133,1
953,92,24,21,42.28871032,6.144383225,0.070745191,0.00492224,0.282917379,1,0.086421287,374.5184485,36.5061304,7.647307834,0.139090451,0.039599412,0.052798028,0.48454783,0.281369184,1,0.640502556,20,306.895401,0,1,4096,0.6,0.12,0.005,0.25,50,0.055262133,1
954,116,29,19,48.64551571,6.262853277,0.080416269,0.005213747,0.21463496,1,0.120185137,492.7054937,45.44352387,7.50979876,0.155795991,0.02755902,0.037458277,0.736757865,0.207988759,1,0.668585471,20,378.8352268,0,1,4096,0.8,0.12,0.005,0.25,50,0.055262133,1
955,86,28,24,53.94949322,7.779203591,0.071487488,0.005629171,0.188203824,1,0.097869722,385.9207921,53.33269128,8.775862494,0.093498175,0.011528936,0.085972984,2.263450772,0.296063764,1,0.514895368,20,346.8320915,1,1,4096,1,0.12,0.005,0.25,50,0.055262133,1
956,77,25,20,49.57256566,7.639865432,0.067732069,0.0054526,0.202077378,1,0.079579163,341.357649,38.61371663,5.839291564,0.218863498,0.127982024,0.018664036,0.208053265,0.220556688,1,0.536333466,20,290.4737956,0,1,4096,0.2,0.18,0.005,0.25,50,0.024560948,1
957,70,29,20,54.53071922,8.3998531,0.100819066,0.010458815,0.074208658,1,0.065786489,368.1211122,53.82723714,9.883609911,0.226046164,0.062954554,0.012593298,0.472828641,0.188391031,1,0.445451868,20,313.1936566,1,1,4096,0.4,0.18,0.005,0.25,50,0.024560948,1
